activity,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyAccMag-mean(),tGravityAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyAccMag-mean(),fBodyBodyAccJerkMag-mean(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-mean()
STANDING,0.2796143,-0.017273327,-0.11674932,0.95994934,-0.21405317,0.076159226,0.077940365,0.018262604,0.014114514,-0.03091753,-0.069495536,0.077031283,-0.097239442,-0.038820578,-0.056822627,-0.98599381,-0.98599381,-0.99387081,-0.9935318,-0.9977731,-0.99747941,-0.98210938,-0.98446425,-0.99558815,-0.98938131,-0.99210405,-0.99293644,-0.99681225,-0.99570896,-0.98739337,-0.99361896,-0.99680443,-0.99834472
STANDING,0.27747832,-0.011844156,-0.10321914,0.96065253,-0.21399287,0.073296901,0.074666002,0.0066517482,-0.0023204633,-0.030831463,-0.071577791,0.078018948,-0.097612412,-0.042590514,-0.050171265,-0.99440913,-0.99440913,-0.99567064,-0.99481549,-0.99755094,-0.99748523,-0.98976448,-0.992485,-0.99504822,-0.99319259,-0.99280627,-0.99353126,-0.99736802,-0.99510025,-0.99459271,-0.99521309,-0.99790345,-0.99823573
STANDING,0.27885819,-0.016145271,-0.12351788,0.96075081,-0.21100642,0.074747192,0.070005264,-0.0049773569,-0.02594993,-0.073228183,-0.07688094,0.083972299,-0.13456206,-0.033427421,-0.05884317,-0.98379847,-0.98379847,-0.98995966,-0.95014671,-0.99353574,-0.9939745,-0.97902765,-0.97132809,-0.98883144,-0.98812892,-0.98852168,-0.91936197,-0.98870411,-0.98750273,-0.97350512,-0.99239347,-0.91996023,-0.99314485
SITTING,0.090218788,0.25185083,0.032076385,0.8151591,0.2744008,0.20073788,0.15349607,-0.67788016,-0.44882853,-0.051260696,-0.27415717,0.43229561,-0.12496336,-0.10490366,-0.0056712007,-0.38510862,-0.38510862,-0.95003518,-0.79643719,-0.97083585,-0.88368197,0.012921244,-0.47391871,-0.9522826,-0.92074518,-0.9642422,-0.96203415,-0.91157337,-0.87282272,-0.085474878,-0.92661493,-0.92910631,-0.94900927
SITTING,0.28425617,-0.0498859,-0.19576471,0.76196396,0.44149468,0.25398922,0.087241195,0.01190595,0.061185382,-0.064213288,-0.18866664,0.42633486,-0.094660424,-0.02430551,-0.095824133,-0.89133045,-0.89133045,-0.98782763,-0.83445694,-0.99388228,-0.98471012,-0.95695873,-0.92317719,-0.99014005,-0.98401228,-0.98534912,-0.99246761,-0.9789176,-0.94644628,-0.95001364,-0.99039757,-0.95773973,-0.99066764
SITTING,0.28150347,-0.010911823,-0.10253838,0.76175265,0.42414558,0.22218837,0.069210096,0.040662009,0.045437114,-0.050468776,-0.13673303,0.29469008,-0.090681491,-0.034671515,-0.091573883,-0.9699147,-0.9699147,-0.99280449,-0.90134559,-0.99732268,-0.98947841,-0.96279477,-0.96379037,-0.99425197,-0.98956291,-0.99006508,-0.98977086,-0.99221871,-0.94391963,-0.96595694,-0.99390047,-0.9602617,-0.99649449
SITTING,0.27177692,-0.010317641,-0.10372942,0.76362747,0.42541012,0.22251698,0.074770901,-0.0039111013,-0.015136787,-0.037476979,-0.099981937,0.1746026,-0.093413882,-0.035113759,-0.084845182,-0.98503415,-0.98503415,-0.99387564,-0.95951386,-0.99724637,-0.99652744,-0.98328434,-0.98638044,-0.9957905,-0.98956173,-0.99265596,-0.99460452,-0.99052053,-0.95554496,-0.98879902,-0.99513845,-0.96887234,-0.99699309
SITTING,0.2754869,-0.017298507,-0.11270616,0.76136384,0.42986551,0.22503342,0.072618621,0.011204166,-0.010171335,-0.030050089,-0.080305588,0.10489183,-0.095579538,-0.036277751,-0.072243883,-0.99467222,-0.99467222,-0.9926749,-0.98969093,-0.99645397,-0.99484778,-0.99209115,-0.98801745,-0.99403671,-0.99049333,-0.98944311,-0.99673582,-0.99143973,-0.97737007,-0.993558,-0.99293227,-0.98772496,-0.99684765
SITTING,0.27864645,-0.017814899,-0.11413392,0.76042453,0.4300122,0.22309291,0.076796619,0.014379217,0.0051296044,-0.027292656,-0.072188952,0.076385719,-0.097846521,-0.036516807,-0.058478009,-0.99313723,-0.99313723,-0.99317913,-0.9928798,-0.9975904,-0.9939325,-0.99221325,-0.98648793,-0.99330481,-0.99253306,-0.98937457,-0.99903738,-0.9925534,-0.98793928,-0.99301775,-0.99407686,-0.99314374,-0.99803077
SITTING,0.27729272,-0.015355791,-0.11302278,0.76068529,0.42985085,0.22057212,0.07794443,0.012098067,0.0065618244,-0.026890424,-0.065225398,0.067162096,-0.098774642,-0.039137382,-0.054335307,-0.99124881,-0.99124881,-0.99144076,-0.99130144,-0.9981658,-0.9942501,-0.9915088,-0.98686816,-0.9937573,-0.9915986,-0.98682439,-0.99862612,-0.99522552,-0.9903267,-0.99294825,-0.99313954,-0.99454264,-0.99847267
SITTING,0.27240003,-0.014299052,-0.10308238,0.76042221,0.43088968,0.21934647,0.076577284,0.0049636499,-0.0026092765,-0.026654553,-0.07036549,0.074942878,-0.0980042,-0.042211496,-0.052038465,-0.99552287,-0.99552287,-0.99390632,-0.99550081,-0.99797246,-0.99637838,-0.99140255,-0.98956746,-0.99538011,-0.99214936,-0.98781086,-0.99820848,-0.99628967,-0.9937072,-0.99430053,-0.99390747,-0.99608537,-0.9981464
SITTING,0.27665902,-0.017972071,-0.10981091,0.75920828,0.43239393,0.22088286,0.078051043,0.0097649498,7.6127946e-05,-0.026366137,-0.0728458,0.08204208,-0.09750916,-0.040546236,-0.050533751,-0.99820807,-0.99820807,-0.99573813,-0.99746685,-0.99783494,-0.99687446,-0.99422244,-0.99289386,-0.99591576,-0.99267218,-0.99322629,-0.99829291,-0.99605725,-0.99341391,-0.99478763,-0.99546172,-0.99639196,-0.99777949
SITTING,0.28135157,-0.01685806,-0.11252858,0.75926418,0.43230253,0.22032204,0.076800941,0.018171921,-0.023579234,-0.025682003,-0.081138789,0.087422512,-0.096110072,-0.045355523,-0.049478295,-0.99589509,-0.99589509,-0.99244387,-0.9931661,-0.99628261,-0.9948916,-0.98687944,-0.98898493,-0.99413971,-0.98665917,-0.98794911,-0.995815,-0.98913165,-0.98902095,-0.9924754,-0.99335703,-0.9885893,-0.99577725
SITTING,0.29394827,-0.021669158,-0.12779201,0.76116545,0.43183961,0.21731,0.076128008,0.01560512,-0.016758531,-0.026804296,-0.08873522,0.090962139,-0.099980934,-0.047357844,-0.059316814,-0.9787453,-0.9787453,-0.99059191,-0.98170649,-0.99222925,-0.99106104,-0.9757556,-0.9812484,-0.99127738,-0.98600616,-0.98894225,-0.99307301,-0.9826505,-0.97755864,-0.97927453,-0.99025213,-0.98201762,-0.99155457
SITTING,0.29209328,-0.022673657,-0.12836401,0.76651139,0.42905795,0.2095445,0.076162628,0.0059288412,0.0060393824,-0.028770714,-0.077039821,0.089453968,-0.10207973,-0.034585599,-0.061926189,-0.97645139,-0.97645139,-0.98734163,-0.97965878,-0.98819451,-0.98723854,-0.9679989,-0.98211805,-0.98535543,-0.97437542,-0.98932651,-0.98740637,-0.97638229,-0.97370949,-0.97372533,-0.98232301,-0.97961561,-0.98383781
SITTING,0.28854029,-0.0053744783,-0.20632118,0.96765439,0.015333731,0.088597248,0.11079442,-0.2114556,-0.042446225,-0.18812999,-0.086843155,-0.388714,-0.054585644,0.011585029,-0.003885317,-0.78429543,-0.78429543,-0.96416578,-0.69895299,-0.97247139,-0.94557918,-0.66951051,-0.90138298,-0.97318724,-0.95292449,-0.96643565,-0.93468534,-0.89958666,-0.90583595,-0.75326269,-0.96683714,-0.90656892,-0.97131961
SITTING,0.29525129,-0.03532004,-0.10934117,0.96674121,0.033299963,0.052016479,0.053256151,0.077738944,0.09803833,-0.12083763,0.054989663,-0.17184448,-0.07481205,-0.041825386,0.029171255,-0.89288777,-0.89288777,-0.98198673,-0.83496502,-0.98745225,-0.97328442,-0.90236012,-0.88980539,-0.98120302,-0.96982131,-0.98786177,-0.95289576,-0.97109645,-0.86605266,-0.907742,-0.98178317,-0.89976686,-0.98514746
SITTING,0.26977036,-0.0073269966,-0.07223877,0.97256532,0.020957948,0.052493012,0.079754623,0.013985135,-0.043029526,-0.058501829,-0.024219509,0.03002092,-0.076924069,-0.055156612,-0.016254629,-0.95164512,-0.95164512,-0.99205314,-0.95061132,-0.99534187,-0.99372334,-0.97833399,-0.95437709,-0.99296403,-0.9842298,-0.99163418,-0.96832489,-0.98254575,-0.94448523,-0.97084988,-0.99290882,-0.95468492,-0.99643113
SITTING,0.28052734,-0.023798153,-0.13887983,0.97054522,0.026097511,0.064109158,0.078572639,-0.013140477,-0.018644818,-0.027948088,-0.069831926,0.11491527,-0.087260814,-0.027385184,-0.06041023,-0.96484623,-0.96484623,-0.98722786,-0.96790006,-0.98838839,-0.99042397,-0.95246722,-0.96959792,-0.98840043,-0.97653035,-0.98286647,-0.98080768,-0.96598778,-0.95716392,-0.96819973,-0.9790233,-0.96288244,-0.98021948
SITTING,0.27717557,-0.014216138,-0.11124039,0.9712496,0.023823421,0.054472626,0.072192798,0.018065215,0.029024788,-0.017167699,-0.059679392,0.12260035,-0.097471669,-0.049146076,-0.050846036,-0.94781717,-0.94781717,-0.9764595,-0.95694648,-0.98388507,-0.98265585,-0.9440688,-0.94872402,-0.97868043,-0.96698779,-0.97812204,-0.98410431,-0.96181835,-0.95456196,-0.96167621,-0.97386469,-0.96300994,-0.97925308
SITTING,0.27543797,-0.0089031923,-0.084725979,0.97098858,0.025287882,0.05314399,0.078113992,0.02116408,-0.0081483555,-0.019106521,-0.071523827,0.1146337,-0.10499433,-0.048130631,-0.040746855,-0.96226437,-0.96226437,-0.97819581,-0.96808637,-0.98776993,-0.98157825,-0.94834524,-0.97189562,-0.97704533,-0.95970626,-0.98602083,-0.98212887,-0.9717629,-0.97285254,-0.96428288,-0.9767716,-0.97838833,-0.9877607
SITTING,0.27792509,-0.018677417,-0.1142179,0.96999676,0.029476525,0.061125569,0.079530527,0.0012611462,-0.022578452,-0.022762582,-0.090724259,0.10706546,-0.10200383,-0.031315761,-0.065886812,-0.98339347,-0.98339347,-0.98642826,-0.98186601,-0.99238413,-0.98828185,-0.96996932,-0.97824175,-0.9848282,-0.97250454,-0.98986503,-0.99008442,-0.98328036,-0.97907706,-0.97670031,-0.98303389,-0.98398944,-0.99058257
SITTING,0.2753485,-0.015142758,-0.11197227,0.9701877,0.029022986,0.05990718,0.069798365,0.02552,0.0085042702,-0.024390438,-0.072172108,0.087231623,-0.096697072,-0.047827231,-0.058593901,-0.99150771,-0.99150771,-0.9917065,-0.99365809,-0.99657063,-0.994305,-0.98302177,-0.98987583,-0.99203244,-0.98547876,-0.99187888,-0.99551169,-0.99113231,-0.99337306,-0.99233831,-0.99333231,-0.99363871,-0.99655339
SITTING,0.27703983,-0.014186124,-0.10931774,0.96982289,0.030120065,0.058177149,0.076733771,0.0099275915,0.0035067447,-0.026849871,-0.077052045,0.087234121,-0.098437458,-0.036554667,-0.055355372,-0.99286744,-0.99286744,-0.99433504,-0.99165494,-0.99647571,-0.99591931,-0.98753596,-0.9916031,-0.99500256,-0.99012317,-0.99263385,-0.99774512,-0.99025071,-0.99146078,-0.99279705,-0.99684658,-0.99177916,-0.99754988
SITTING,0.27882271,-0.016777975,-0.10667234,0.96961676,0.031984383,0.058431783,0.079748597,0.0036487935,0.0025456797,-0.027756785,-0.075725572,0.087805174,-0.099836129,-0.040683653,-0.054879896,-0.99283584,-0.99283584,-0.99281954,-0.99165254,-0.99648939,-0.99770724,-0.9870417,-0.98486073,-0.99663133,-0.98769573,-0.98806198,-0.99782221,-0.99093197,-0.99028191,-0.98935994,-0.99199801,-0.99204072,-0.99660423
SITTING,0.27851437,-0.015982534,-0.099640267,0.97000841,0.032138737,0.059148986,0.075259864,0.0089993547,-0.0070978804,-0.027889051,-0.071418271,0.084294967,-0.097901064,-0.045730432,-0.051055862,-0.99602524,-0.99602524,-0.99307034,-0.99483971,-0.99766088,-0.99841871,-0.99081384,-0.98995373,-0.99773936,-0.98941799,-0.98785902,-0.99849876,-0.99185308,-0.99459227,-0.99227009,-0.99163083,-0.99447966,-0.99702879
SITTING,0.2795815,-0.017093804,-0.10796962,0.97028558,0.032671353,0.061650528,0.073881805,0.0053222561,-0.010315591,-0.02729717,-0.07940567,0.089888486,-0.098188822,-0.039746218,-0.055179462,-0.99709644,-0.99709644,-0.99450507,-0.99385225,-0.99815947,-0.99770443,-0.98970471,-0.99229189,-0.99734544,-0.9903782,-0.99213784,-0.99882259,-0.99435538,-0.99421306,-0.99588532,-0.99497933,-0.99503759,-0.99830992
SITTING,0.27875528,-0.019205584,-0.11407173,0.97087002,0.032686605,0.061847195,0.073703803,0.010790773,-0.0050885771,-0.027512036,-0.080364274,0.091773917,-0.097870555,-0.038003814,-0.057293379,-0.99574044,-0.99574044,-0.99503986,-0.99533607,-0.99784717,-0.99666697,-0.98714308,-0.99628899,-0.99562372,-0.98678807,-0.99674912,-0.99844826,-0.99390365,-0.99427272,-0.99526369,-0.99731107,-0.99523287,-0.99800782
SITTING,0.27730623,-0.017200732,-0.11710327,0.97110965,0.031564772,0.05932343,0.072275461,0.020450389,0.0016496678,-0.028414698,-0.075886034,0.082540818,-0.098017766,-0.040428824,-0.053296589,-0.99085299,-0.99085299,-0.99073268,-0.98900488,-0.99468374,-0.99308214,-0.97684175,-0.99032153,-0.99194903,-0.98054137,-0.99273536,-0.99708786,-0.98239612,-0.98638544,-0.98815224,-0.99304337,-0.98092417,-0.99128843
SITTING,0.27579477,-0.013824236,-0.11272389,0.97089161,0.031701714,0.056303704,0.067804902,0.039281752,-0.029539317,-0.030399729,-0.096147394,0.070541288,-0.099400155,-0.068486357,-0.087256133,-0.98426674,-0.98426674,-0.98146121,-0.97257306,-0.98836979,-0.99057812,-0.95734393,-0.97723611,-0.98905893,-0.96680102,-0.97976163,-0.98307689,-0.95878173,-0.95742971,-0.97524165,-0.98366921,-0.950092,-0.98593272
LAYING,0.37735406,0.013388161,-0.23092849,-0.32052877,0.86325579,0.47503213,0.22154266,0.040865492,-0.062006104,0.095879456,-0.23481903,0.76652255,-0.11694297,-0.036190951,-0.14540555,-0.69646545,-0.69646545,-0.8725917,-0.57175049,-0.8973919,-0.78728608,-0.72361854,-0.75174485,-0.91169387,-0.76752022,-0.87772866,-0.63806588,-0.83421751,-0.75530432,-0.68920936,-0.83691301,-0.71466596,-0.85673083
LAYING,0.38306521,-0.0026730679,-0.16195613,-0.29632675,0.88031383,0.42950675,0.05297044,0.010709471,0.035588273,0.028858057,-0.087973679,0.48423729,-0.10549463,-0.036805824,-0.14953232,-0.88909373,-0.88909373,-0.96014167,-0.80930698,-0.97921734,-0.9139678,-0.91219888,-0.90298343,-0.94504435,-0.91897899,-0.95226241,-0.95030459,-0.95965959,-0.83271621,-0.86640039,-0.92083092,-0.8847574,-0.96256833
LAYING,0.25244419,-0.017807836,-0.10155426,-0.25658227,0.89063089,0.4040882,0.076862098,0.0095978462,0.0067225673,-0.0070758016,-0.069116388,0.23090097,-0.11089111,-0.041349251,-0.1109458,-0.9832701,-0.9832701,-0.99132244,-0.93333317,-0.99668264,-0.99011569,-0.98442422,-0.98836291,-0.99068497,-0.98630036,-0.99049117,-0.98005005,-0.99476654,-0.91545411,-0.99130748,-0.99238025,-0.9414632,-0.99716385
LAYING,0.27616437,-0.01655821,-0.11083735,-0.26361517,0.8904336,0.40697831,0.080493469,0.011989562,-0.007637701,-0.024429185,-0.066690713,0.098835446,-0.10328394,-0.04362476,-0.07750983,-0.99387438,-0.99387438,-0.99266743,-0.98313825,-0.99709671,-0.99351816,-0.98551188,-0.99114015,-0.99466242,-0.98521108,-0.99261297,-0.99042912,-0.99579637,-0.9674521,-0.99527665,-0.99280608,-0.98939481,-0.99741173
LAYING,0.2826329,-0.017723923,-0.11167604,-0.26446846,0.89043009,0.40648816,0.072514415,0.012624855,-0.0015203918,-0.031045173,-0.069349022,0.051669238,-0.099096767,-0.041894047,-0.061584119,-0.99684444,-0.99684444,-0.99334439,-0.98653902,-0.99697915,-0.99621408,-0.98891402,-0.99362432,-0.99567978,-0.98782936,-0.99172195,-0.99659618,-0.99681922,-0.9919211,-0.99634936,-0.99288759,-0.99566993,-0.99759674
LAYING,0.27959801,-0.017025866,-0.11131688,-0.26267008,0.89026468,0.40478298,0.073858452,0.014127602,-0.010082057,-0.032113382,-0.071887146,0.050292386,-0.099078753,-0.038480455,-0.051462793,-0.9987119,-0.9987119,-0.99505898,-0.98619271,-0.99726623,-0.99603521,-0.99146314,-0.99707758,-0.99535336,-0.99007646,-0.99402942,-0.9971636,-0.99728235,-0.99506787,-0.99742326,-0.99616891,-0.99669114,-0.99740194
LAYING,0.27101713,-0.016169067,-0.10522818,-0.26221168,0.8905213,0.40343358,0.078798814,0.0063034605,-0.0035447741,-0.031604247,-0.051912984,0.065393118,-0.096987912,-0.043625783,-0.050463722,-0.98539068,-0.98539068,-0.98203247,-0.97004269,-0.9813143,-0.97915809,-0.97407309,-0.96652097,-0.97395485,-0.97420115,-0.97456295,-0.97391827,-0.94533406,-0.97312104,-0.96308657,-0.95936881,-0.93856536,-0.95906519
LAYING,0.26008257,-0.018065317,-0.096820587,-0.26497016,0.89107756,0.40471775,0.074652819,0.0066627541,0.00656473,-0.031218806,-0.066350956,0.072061082,-0.097279665,-0.044638655,-0.050691111,-0.97754834,-0.97754834,-0.97730619,-0.96832143,-0.97904782,-0.97884311,-0.97242759,-0.96160943,-0.97372367,-0.97179758,-0.96934632,-0.97334594,-0.94412895,-0.97158661,-0.96443503,-0.96057916,-0.93849198,-0.95929745
LAYING,0.26492976,-0.01801493,-0.10273065,-0.27095703,0.8902839,0.40938774,0.073975271,0.013619061,0.0013517046,-0.028834735,-0.091780811,0.077565064,-0.097761655,-0.039862901,-0.048776995,-0.99086894,-0.99086894,-0.99025457,-0.99096009,-0.99516081,-0.99288767,-0.9878854,-0.98692712,-0.9926607,-0.98802826,-0.98643637,-0.99193566,-0.99169785,-0.9889072,-0.98811977,-0.99177056,-0.99108585,-0.99407553
LAYING,0.27280849,-0.017290599,-0.10949621,-0.27507053,0.88941854,0.41172505,0.073163303,0.013798903,-0.01336818,-0.025194042,-0.080606889,0.085571965,-0.096615711,-0.039529375,-0.054674863,-0.99613096,-0.99613096,-0.99214202,-0.99603133,-0.99707153,-0.99652119,-0.99181768,-0.98972817,-0.99543622,-0.99134736,-0.98945665,-0.99522772,-0.99638688,-0.99583735,-0.99464584,-0.99406303,-0.99670862,-0.9972656
LAYING,0.27343895,-0.016148952,-0.10818939,-0.27677871,0.88945577,0.41099081,0.077599715,0.0022704134,-0.00046978754,-0.026824057,-0.078926872,0.089713532,-0.099599466,-0.037857218,-0.057377798,-0.9953295,-0.9953295,-0.99198785,-0.99570883,-0.99709102,-0.99487542,-0.9864801,-0.99121207,-0.99387353,-0.98643779,-0.99155671,-0.99369028,-0.9966502,-0.995348,-0.99365585,-0.99384468,-0.99689164,-0.99704782
LAYING,0.27808522,-0.016763951,-0.10948183,-0.27810279,0.88999997,0.41083027,0.080420125,0.011630932,0.0092651602,-0.027395497,-0.07693653,0.090003794,-0.10053632,-0.039079376,-0.054372543,-0.9969419,-0.9969419,-0.99450316,-0.99699435,-0.99771704,-0.99373849,-0.98898338,-0.99569344,-0.99331865,-0.98817021,-0.99629726,-0.99496298,-0.99702389,-0.99711053,-0.99536404,-0.99663011,-0.99742323,-0.99749058
LAYING,0.27716066,-0.016835304,-0.10893274,-0.27811263,0.89036427,0.41073337,0.074815408,0.013712343,-0.0023086193,-0.028066113,-0.073966101,0.090701378,-0.10034222,-0.034946396,-0.049660886,-0.99694776,-0.99694776,-0.99420398,-0.99668373,-0.99721402,-0.99601915,-0.98980381,-0.99240811,-0.9959571,-0.99049309,-0.99159818,-0.99431516,-0.9960982,-0.9955798,-0.99651214,-0.99685453,-0.99570832,-0.99683588
LAYING,0.3530998,-0.0085578844,-0.15274548,-0.26029919,0.88689019,0.40443714,0.10348738,0.088466458,-0.20770674,0.095825916,-0.10442555,0.30161911,-0.10363361,-0.052547186,-0.11076753,-0.77633905,-0.77633905,-0.94000828,-0.81704377,-0.94936728,-0.91880087,-0.86805863,-0.75196493,-0.92937282,-0.93309291,-0.94725874,-0.90202387,-0.91090096,-0.87836925,-0.84272417,-0.92827766,-0.87685626,-0.93775191
LAYING,0.39539036,0.00028451974,-0.26658094,-0.23233029,0.89348148,0.38509208,0.05110102,0.10187201,-0.13538329,0.12840271,-0.073599802,0.091343399,-0.089059906,0.10116333,-0.041347962,-0.76898723,-0.76898723,-0.90602117,-0.75093474,-0.90056776,-0.90753755,-0.85569937,-0.70624883,-0.90349324,-0.91032656,-0.88089595,-0.67081806,-0.7634867,-0.81172003,-0.75056792,-0.88359408,-0.64348445,-0.84627013
LAYING,0.40448792,-0.00082740653,-0.31970171,-0.19560615,0.91145643,0.3108297,0.095247816,-0.032215718,0.087992362,-0.0096578901,-0.074295877,0.094078251,-0.11410726,-0.024135865,-0.12497529,-0.66492603,-0.66492603,-0.86825737,-0.66979899,-0.86363056,-0.87019149,-0.74860535,-0.66995144,-0.88701864,-0.84338414,-0.85642337,-0.62110904,-0.7792006,-0.74806652,-0.71774863,-0.8628374,-0.64214457,-0.83584511
LAYING,0.41521816,-0.0012307131,-0.21746007,-0.15429865,0.92294153,0.22648286,0.10739926,-0.11265857,0.2073712,-0.14450858,-0.10271386,0.10248125,-0.14567312,-0.14491049,-0.11856237,-0.7089363,-0.7089363,-0.91193967,-0.80236625,-0.91862645,-0.8891555,-0.74926989,-0.65193183,-0.91149031,-0.85540499,-0.90398522,-0.80085156,-0.82005649,-0.80893294,-0.69474728,-0.86933775,-0.74789175,-0.8668823
LAYING,0.28891585,-0.023262179,-0.040367985,-0.10752154,0.92463565,0.19756134,0.036341399,0.035207105,-0.048269268,-0.063443907,-0.056463645,0.018697431,-0.086243309,-0.051373813,0.0096529971,-0.92858837,-0.92858837,-0.97587251,-0.93017808,-0.97747584,-0.95685321,-0.94333816,-0.93886468,-0.98194881,-0.95218869,-0.97045072,-0.96736679,-0.94833689,-0.90331471,-0.92654437,-0.9652109,-0.93497719,-0.9719776
LAYING,0.26021642,-0.016238242,-0.10223448,-0.099174866,0.92020923,0.22111684,0.077871421,0.011245726,-0.0062620416,-0.041967352,-0.015271414,0.060297291,-0.091181223,-0.0295213,-0.039496461,-0.98432217,-0.98432217,-0.99071472,-0.96376976,-0.98827589,-0.98819699,-0.98378112,-0.97893911,-0.9905246,-0.98346267,-0.98627934,-0.98264063,-0.96547167,-0.97919587,-0.98201691,-0.98566287,-0.96159871,-0.98139151
LAYING,0.2775937,-0.018201239,-0.10020257,-0.10519326,0.92082738,0.22576548,0.080446493,0.0011675628,0.00951759,-0.029475711,-0.036184664,0.080491917,-0.097094124,-0.051893514,-0.052844821,-0.9881139,-0.9881139,-0.99132827,-0.97730954,-0.9891151,-0.99125925,-0.98743067,-0.98149882,-0.9900813,-0.98966485,-0.98660267,-0.98848141,-0.96528318,-0.9896719,-0.98609577,-0.9877907,-0.96221543,-0.98035108
LAYING,0.27900099,-0.017958773,-0.10054881,-0.10524472,0.92031976,0.2288008,0.081697157,0.016346748,-0.030596424,-0.022543112,-0.076114476,0.082433078,-0.093200592,-0.032762209,-0.062598653,-0.98850943,-0.98850943,-0.99030849,-0.98164244,-0.99197713,-0.9918329,-0.98604258,-0.98090043,-0.99191282,-0.9875487,-0.98891524,-0.98834664,-0.97781425,-0.9892027,-0.98619908,-0.99496466,-0.97867075,-0.98900685
LAYING,0.24130118,-0.01056222,-0.11854985,-0.10532749,0.91984834,0.23064166,0.050771498,0.039297687,-0.0030518579,-0.016523805,-0.012041616,0.069947033,-0.10137434,-0.057341421,-0.034572943,-0.96453751,-0.96453751,-0.96756491,-0.94324412,-0.9629681,-0.9280642,-0.94682117,-0.92972827,-0.9283691,-0.95161695,-0.92544966,-0.9498213,-0.84140321,-0.93407685,-0.89807313,-0.87785463,-0.80461911,-0.85236484
LAYING,0.22878368,-0.0090039221,-0.12665587,-0.11697123,0.92343905,0.22673732,0.072802027,0.017428251,-0.0083528584,-0.014671118,-0.037231913,0.08702779,-0.10988996,-0.055830349,-0.056982372,-0.94984616,-0.94984616,-0.96322077,-0.92826202,-0.95650265,-0.93020823,-0.94760036,-0.92051894,-0.92545376,-0.95021161,-0.92180877,-0.94723695,-0.83332809,-0.9244461,-0.90429917,-0.87683364,-0.81019341,-0.85110158
LAYING,0.26637773,-0.014752666,-0.11660816,-0.13374471,0.92873901,0.22020199,0.097520062,-0.018996486,0.014352512,-0.034065282,-0.12841793,0.10215524,-0.098969105,-0.023527645,-0.068974544,-0.97689541,-0.97689541,-0.98636336,-0.96082419,-0.98790173,-0.97626046,-0.97212187,-0.97463333,-0.98451517,-0.97820708,-0.98136027,-0.977162,-0.96462074,-0.96687988,-0.96728706,-0.98557583,-0.95850656,-0.98158359
